6 0 1.38979    2 0 0.369364
71 71 1.01058    86 86 0.698673
89 89 0.0260916    120 120 1.67376
79 79 0.663073    188 188 0.481892
89 89 0.0260916    120 120 1.34863
92 92 1.72356    16 16 0.874031
75 75 0.920297    179 179 1.27695
79 79 1.36295    188 188 0.481892
89 89 0.0260916    120 120 1.52996
92 92 1.67672    16 16 0.874031
78 78 0.0827616    198 198 1.10702
79 79 1.11401    188 188 0.481892
89 89 0.0260916    120 120 1.08224
79 79 1.29683    188 188 0.481892
89 89 0.0260916    120 120 1.22989
50 50 0.929857    100 100 0.598232
89 89 0.0260916    120 120 1.68219
28 28 0.225901    60 60 0.535878
76 76 0.71566    188 188 0.213184
92 92 1.42019    16 16 0.874031
68 68 0.0554898    71 71 0.920238
92 92 1.35801    16 16 0.874031
89 89 0.0260916    120 120 1.28649
92 92 1.69804    16 16 0.874031
79 79 1.3612    220 197 1.57095
39 39 0.12996    86 86 0.702136
89 89 0.0260916    120 120 1.48447
92 92 1.58103    16 16 0.874031
89 89 0.0260916    120 120 1.52742
92 92 1.63795    16 16 0.874031
89 89 0.0260916    120 120 1.36059
79 79 0.758402    188 188 0.481892
89 89 0.0260916    120 120 1.02151
92 92 1.64355    16 16 0.874031
9 9 0.254606    86 86 0.204333
93 79 1.02015    188 188 0.405557
89 89 0.0260916    120 120 1.35212
92 92 1.73409    16 16 0.874031
89 89 0.0260916    120 120 1.19627
93 93 1.25483    188 188 0.405557
89 89 0.0260916    120 120 1.29216
92 92 1.69892    16 16 0.874031
76 76 0.71566    188 188 0.859953
93 93 1.45045    188 188 0.405557
79 79 1.27684    197 197 0.788309
92 92 1.67819    16 16 0.874031
79 79 0.873985    222 189 0.602104
92 92 1.70054    16 16 0.874031
89 89 0.0260916    120 120 1.57702
92 92 1.53908    16 16 0.874031
89 89 0.0260916    120 120 1.65724
92 92 1.69257    16 16 0.874031
79 79 1.09198    223 140 0.814846
92 92 1.70572    16 16 0.874031
89 89 0.0260916    120 120 1.37364
92 92 1.15223    16 16 0.874031
68 68 0.114004    17 17 0.837894
68 68 0.701255    86 86 0.842726
9 9 0.254606    86 86 0.577977
92 92 1.7075    16 16 0.874031
9 9 0.254606    86 86 1.07793
93 93 1.47949    188 188 0.405557
89 89 0.0260916    120 120 1.37339
92 92 1.57029    16 16 0.874031
72 72 0.086682    100 100 0.649528
92 92 1.59736    16 16 0.874031
89 89 0.0260916    120 120 1.65562
90 90 0.805363    16 16 0.851859
89 89 0.0260916    120 120 1.61534
76 76 0.22833    100 100 0.891679
78 78 0.0827616    198 198 0.948321
92 92 1.54244    16 16 0.874031
89 89 0.0260916    120 120 1.38075
93 93 0.5071    188 188 0.405557
89 89 0.0260916    120 120 1.35908
92 92 1.41908    16 16 0.874031
89 89 0.0260916    120 120 1.66217
92 92 1.69906    16 16 0.874031
89 89 0.0260916    120 120 1.4048
21 21 0.746042    86 86 1.04454
9 9 0.254606    86 86 1.10965
92 92 1.61822    16 16 0.874031
89 89 0.0260916    120 120 1.67244
92 92 1.66464    16 16 0.874031
78 78 0.0827616    198 198 1.10903
92 92 1.62282    16 16 0.874031
89 89 0.0260916    120 120 1.18667
28 28 0.0969771    60 60 0.535878
79 79 1.2596    195 195 1.97427
93 93 0.697293    188 188 0.405557
89 89 0.0260916    120 120 1.38722
92 92 1.48594    16 16 0.874031
89 89 0.0260916    120 120 1.79853
92 92 1.29853    16 16 0.874031
79 79 1.16982    199 199 0.997385
92 92 1.35739    16 16 0.874031
28 28 0.849577    60 60 0.428847
39 39 1.0431    86 86 0.702136
68 68 0.0554898    71 71 0.887212
92 92 1.60116    16 16 0.874031
95 93 1.68408    229 220 0.992724
95 95 1.25242    188 188 0.215823
89 89 0.0260916    120 120 1.67746
95 95 1.70629    188 188 0.215823
89 89 0.0260916    120 120 1.30509
92 92 1.64607    16 16 0.874031
39 39 0.855625    239 81 1.35702
68 68 0.898228    86 86 0.842726
89 89 0.0260916    120 120 1.78415
95 95 0.296915    188 188 0.215823
89 89 0.0260916    120 120 1.50806
95 95 1.33803    188 188 0.215823
89 89 0.0260916    120 120 1.4949
92 92 1.54078    16 16 0.874031
95 95 1.13044    223 223 1.59239
92 92 1.18229    16 16 0.874031
89 89 0.0260916    120 120 1.6302
92 92 1.34383    16 16 0.874031
89 89 0.0260916    120 120 1.122
92 92 1.49534    16 16 0.874031
89 89 0.0260916    120 120 1.68907
50 50 0.695675    100 100 0.598232
89 89 0.0260916    120 120 1.73158
92 92 1.68115    16 16 0.874031
89 89 0.0260916    120 120 1.63293
92 92 1.319    16 16 0.874031
89 89 0.0260916    120 120 1.42786
92 92 1.22415    16 16 0.874031
95 95 1.62748    229 229 0.573913
95 95 1.68116    188 188 0.215823
89 89 0.0260916    120 120 1.45307
73 73 1.04741    86 86 0.780749
95 95 1.07664    173 173 1.25396
95 95 1.06891    188 188 0.215823
89 89 0.0260916    120 120 1.43718
92 92 1.7075    16 16 0.874031
89 89 0.0260916    120 120 0.923766
95 95 1.24449    188 188 0.215823
89 89 0.0260916    120 120 1.03735
92 92 1.64405    16 16 0.874031
89 89 0.0260916    120 120 1.42822
95 95 1.40308    188 188 0.215823
9 9 0.254606    86 86 0.359917
92 92 1.69984    16 16 0.874031
89 89 0.0260916    120 120 1.41126
92 92 1.56104    16 16 0.874031
89 89 0.0260916    120 120 1.39109
21 21 0.111016    86 86 1.04454
89 89 0.0260916    120 120 1.40072
92 92 1.65015    16 16 0.874031
95 95 0.755504    222 222 0.745823
92 92 1.70459    16 16 0.874031
95 95 1.22278    247 220 1.62231
95 95 1.6878    188 188 0.215823
89 89 0.0260916    120 120 1.49936
92 92 1.42795    16 16 0.874031
9 9 0.254606    86 86 0.926684
95 95 1.10999    188 188 0.215823
89 89 0.0260916    120 120 1.66593
92 92 1.48862    16 16 0.874031
95 95 1.63624    248 229 0.740121
92 92 1.50454    16 16 0.874031
95 95 1.22278    247 247 1.9868
71 71 0.573794    86 86 0.698673
95 95 1.22278    247 247 1.74725
92 92 1.69448    16 16 0.874031
89 89 0.0260916    120 120 1.35702
18 18 1.41072    86 86 0.75636
95 95 1.63624    248 248 0.454497
92 92 1.69793    16 16 0.874031
9 9 0.254606    86 86 0.744853
39 39 0.568084    86 86 0.702136
95 95 0.747774    249 222 0.925693
74 74 0.521725    100 100 1.04275
89 89 0.0260916    120 120 1.1134
39 39 0.534492    86 86 0.702136
95 95 1.63624    248 248 1.09772
92 92 1.70325    16 16 0.874031
75 75 0.742935    172 172 1.3485
92 92 1.73547    16 16 0.874031
9 9 0.254606    86 86 0.154733
50 50 0.626189    100 100 0.598232
28 28 0.225776    210 210 0.217385
68 68 0.616523    86 86 0.842726
75 75 0.835699    177 177 1.73107
92 92 1.62881    16 16 0.874031
76 76 0.71566    188 188 0.308753
50 50 1.12645    100 100 0.598232
9 9 0.254606    86 86 0.129809
92 92 1.40881    16 16 0.874031
89 89 0.0260916    120 120 1.52554
92 92 1.66126    16 16 0.874031
95 95 0.803277    134 134 1.05357
92 92 1.44033    16 16 0.874031
89 89 0.0260916    120 120 1.39115
92 92 1.2794    16 16 0.874031
89 89 0.0260916    120 120 1.3346
34 34 0.0592608    60 60 0.624785
89 89 0.0260916    120 120 1.71759
50 50 0.636698    100 100 0.598232
72 72 0.086682    100 100 0.396146
92 92 1.71326    16 16 0.874031
89 89 0.0260916    120 120 1.42738
73 73 0.591426    86 86 0.780749
89 89 0.0260916    120 120 1.374
92 92 1.55548    16 16 0.874031
89 89 0.0260916    120 120 1.25899
92 92 1.73057    16 16 0.874031
89 89 0.0260916    120 120 1.7913
92 92 1.64734    16 16 0.874031
89 89 0.0260916    120 120 1.51843
92 92 1.63402    16 16 0.874031
68 68 0.0554898    71 71 0.857273
89 89 0.115409    16 16 0.838589
89 89 0.0260916    120 120 1.52107
95 95 0.534203    188 188 0.215823
89 89 0.0260916    120 120 1.76983
92 92 1.66491    16 16 0.874031
89 89 0.0260916    120 120 1.74437
92 92 1.54973    16 16 0.874031
89 89 0.0260916    120 120 1.6611
92 92 0.853798    16 16 0.874031
89 89 0.0260916    120 120 1.73396
92 92 1.48127    16 16 0.874031
89 89 0.0260916    120 120 1.44715
