5 0 0.973615    8 0 0.952566
27 27 0.198271    19 19 0.403832
77 77 0.132242    339 339 1.86944
173 173 1.06045    234 234 1.31433
77 77 0.132242    339 339 1.34201
80 80 1.66218    167 167 0.652171
173 173 1.00974    322 322 1.20261
173 173 1.35264    234 234 1.31433
80 80 0.894612    369 369 1.73801
80 80 1.64065    167 167 0.652171
173 173 1.09177    418 417 2.19225
173 173 1.64437    234 234 1.31433
163 163 1.1693    354 354 1.21893
173 173 1.87989    234 234 1.31433
77 77 0.132242    339 339 0.887863
163 163 0.767692    234 234 0.775701
80 80 0.894612    369 369 1.87973
76 76 0.264589    234 234 0.17139
173 173 1.40328    268 268 0.295529
80 80 1.26905    167 167 0.652171
5 5 0.319408    63 63 0.0842884
80 80 1.21753    167 167 0.652171
80 80 0.894612    369 369 1.41696
80 80 1.65354    167 167 0.652171
173 173 1.11672    420 417 2.03124
184 184 0.567533    185 185 0.145324
163 163 1.1693    354 354 2.06201
80 80 1.53572    167 167 0.652171
80 80 0.894612    369 369 1.80933
80 80 1.63435    167 167 0.652171
80 80 0.894612    369 369 1.74904
173 173 0.78057    234 234 1.31433
80 80 0.894612    369 369 0.784395
80 80 1.62215    167 167 0.652171
152 152 0.838423    234 234 0.139021
171 171 1.13137    234 234 1.19034
80 80 0.894612    369 369 1.3695
80 80 1.70766    167 167 0.652171
77 77 0.132242    339 339 0.924786
173 173 1.33681    234 234 1.31433
77 77 0.132242    339 339 1.29525
80 80 1.66272    167 167 0.652171
163 163 0.651246    367 367 1.4388
173 173 1.578    234 234 1.31433
173 173 1.24304    376 376 1.17423
80 80 1.64614    167 167 0.652171
173 173 1.24304    376 376 0.775194
80 80 1.6436    167 167 0.652171
80 80 0.894612    369 369 1.90247
80 80 1.46787    167 167 0.652171
80 80 0.894612    369 369 1.93232
80 80 1.64332    167 167 0.652171
173 173 1.26194    427 407 1.94024
80 80 1.64537    167 167 0.652171
80 80 0.894612    369 369 1.44863
80 80 0.879187    167 167 0.652171
80 80 0.894612    369 369 0.344082
32 32 0.441814    167 167 0.40367
152 152 0.838423    234 234 0.369647
80 80 1.7005    167 167 0.652171
5 5 0.319408    63 63 0.142736
194 173 1.63268    300 300 0.888568
80 80 0.894612    369 369 1.59928
80 80 1.54689    167 167 0.652171
198 193 0.879944    387 387 0.768594
80 80 1.47789    167 167 0.652171
80 80 0.894612    369 369 1.81816
165 165 0.442185    63 63 1.15704
80 80 0.894612    369 369 1.76176
205 194 0.959403    194 194 1.34624
198 198 0.694922    430 418 1.66318
80 80 1.3947    167 167 0.652171
80 80 0.894612    369 369 1.77909
206 198 0.421626    300 300 0.995125
163 163 1.1693    354 354 1.69189
80 80 1.42154    167 167 0.652171
80 80 0.894612    369 369 1.78504
80 80 1.66203    167 167 0.652171
80 80 0.894612    369 369 1.48733
76 76 1.03876    234 234 0.17139
163 163 1.36503    439 244 1.41134
80 80 1.26528    167 167 0.652171
80 80 0.894612    369 369 1.74394
80 80 1.64095    167 167 0.652171
206 206 0.631187    430 430 1.45777
80 80 1.57582    167 167 0.652171
75 75 0.527634    214 214 1.34299
143 143 0.730434    185 185 0.256923
198 198 0.7307    363 363 2.09704
206 206 0.607537    300 300 0.995125
80 80 0.894612    369 369 1.76319
80 80 1.44365    167 167 0.652171
80 80 0.804941    352 352 1.87706
80 80 1.11568    167 167 0.652171
206 206 0.813616    427 427 1.39529
80 80 1.26259    167 167 0.652171
206 206 0.741047    387 387 0.717485
163 163 1.7067    234 234 0.775701
75 75 0.475209    167 167 0.432286
80 80 1.55333    167 167 0.652171
206 206 0.882061    300 300 1.37642
198 198 1.25416    300 300 0.973038
80 80 0.894612    369 369 1.82524
206 206 1.55105    300 300 0.995125
80 80 0.894612    369 369 1.35066
80 80 1.61263    167 167 0.652171
143 143 0.23751    185 185 0.328951
75 75 0.896904    167 167 0.504141
80 80 0.894612    369 369 1.75584
206 206 0.603316    300 300 0.995125
80 80 0.894612    369 369 1.80293
198 198 1.55736    300 300 0.973038
77 77 0.132242    339 339 1.59705
80 80 1.42649    167 167 0.652171
206 206 0.813616    427 427 1.80607
34 34 1.02069    167 167 0.112017
80 80 0.894612    369 369 1.92079
80 80 1.14962    167 167 0.652171
80 80 0.894612    369 369 0.905026
80 80 1.53588    167 167 0.652171
77 77 0.132242    339 339 1.87044
163 163 0.586372    234 234 0.775701
80 80 0.894612    369 369 1.92731
80 80 1.6411    167 167 0.652171
80 80 0.894612    369 369 1.95603
80 80 1.14513    167 167 0.652171
80 80 0.894612    369 369 1.65852
80 80 1.02154    167 167 0.652171
206 206 0.741047    387 387 0.802101
216 205 1.10872    303 303 0.974772
80 80 0.894612    369 369 1.72972
34 34 0.402673    167 167 0.112017
206 206 0.693838    444 407 1.78488
223 216 0.899686    300 300 0.0418402
80 80 0.894612    369 369 1.50091
80 80 1.66455    167 167 0.652171
80 80 0.755751    364 364 0.490885
229 220 1.59563    303 303 0.93065
80 80 0.894612    369 369 0.766944
80 80 1.61123    167 167 0.652171
80 80 0.894612    369 369 1.69452
229 229 1.1154    303 303 0.93065
163 163 0.880591    312 312 0.76497
80 80 1.65122    167 167 0.652171
163 163 1.1693    354 354 1.98088
80 80 1.34944    167 167 0.652171
163 163 1.1693    354 354 1.98144
76 76 0.65228    234 234 0.17139
163 163 1.1693    354 354 1.98229
80 80 1.62727    167 167 0.652171
206 206 0.631187    430 430 1.08107
80 80 1.65752    167 167 0.652171
206 206 0.948334    373 373 1.79705
239 205 1.39387    268 268 0.183379
77 77 0.132242    339 339 1.67744
80 80 1.18709    167 167 0.652171
163 163 1.36503    439 439 0.735884
229 229 0.881211    303 303 0.93065
80 80 0.894612    369 369 1.86513
80 80 1.22767    167 167 0.652171
206 206 0.757656    448 430 1.17506
80 80 1.38481    167 167 0.652171
239 239 0.564954    373 373 1.67081
163 163 0.92657    234 234 0.775701
239 239 0.436293    444 444 1.93876
80 80 1.65903    167 167 0.652171
80 80 0.894612    369 369 1.3816
223 223 0.751741    300 300 0.0418402
206 206 0.757656    448 448 1.55667
80 80 1.6605    167 167 0.652171
143 143 0.23751    185 185 0.43002
163 163 1.17809    234 234 0.775701
206 206 0.651188    454 406 1.60173
229 229 0.493697    303 303 0.93065
80 80 0.894612    369 369 0.357771
163 163 0.752885    234 234 0.775701
206 206 0.757656    448 448 2.06359
80 80 1.71395    167 167 0.652171
198 198 0.339968    322 322 1.84401
80 80 1.7026    167 167 0.652171
152 152 0.838423    234 234 0.118774
186 186 0.61563    234 234 1.35512
173 173 0.292339    328 328 0.510243
78 78 0.0689048    167 167 0.771762
198 198 0.339968    322 322 1.80132
80 80 1.60859    167 167 0.652171
239 239 0.225034    300 300 0.61355
163 163 0.723476    234 234 0.775701
152 152 0.838423    234 234 0.216943
80 80 1.27934    167 167 0.652171
80 80 0.688368    455 369 1.94818
80 80 1.61924    167 167 0.652171
206 206 0.651188    454 454 1.61241
80 80 1.25583    167 167 0.652171
75 75 0.608178    318 318 0.977154
80 80 0.979907    167 167 0.652171
75 75 0.527634    214 214 1.59621
76 76 0.341036    234 234 0.17139
80 80 0.688368    455 455 1.91116
163 163 0.599918    234 234 0.775701
206 206 0.741047    387 387 0.606368
80 80 1.71152    167 167 0.652171
80 80 0.688368    455 455 1.6455
26 26 0.154691    63 63 1.05969
80 80 0.688368    455 455 1.64559
80 80 1.51345    167 167 0.652171
80 80 0.688368    455 455 1.44838
80 80 1.6822    167 167 0.652171
80 80 0.688368    455 455 1.63109
80 80 1.61718    167 167 0.652171
80 80 0.688368    455 455 1.84336
80 80 1.40529    167 167 0.652171
163 163 0.880591    312 312 1.3005
143 143 0.498689    185 185 0.256923
80 80 0.688368    455 455 1.61987
229 229 0.652345    303 303 0.93065
77 77 0.132242    339 339 1.86927
80 80 1.63584    167 167 0.652171
80 80 0.688368    455 455 1.88002
80 80 1.40973    167 167 0.652171
80 80 0.688368    455 455 1.90204
49 49 0.946479    167 167 0.0422863
80 80 0.688368    455 455 1.69778
80 80 1.3963    167 167 0.652171
80 80 0.688368    455 455 1.65267
